method,online_updates,prior_mass,trial,seed,p1_value_vs_br_p2,br_p1_value_vs_p2,exploitability,root_p1_action_1,root_p1_action_2,root_p1_action_3,root_p2_action_1,root_p2_action_2,root_p2_action_3
plus,8,16.0,78,20340792,-0.16735681305477346,-0.08684367792188538,0.08051313513288808,0.8204631617503183,0.09389591207774106,0.08564092617194066,0.8646801627008595,0.004323976098884851,0.13099586120025572
plus,8,64.0,78,20340792,-0.14840594595959056,-0.11598474137746717,0.032421204582123386,0.9406377468743446,0.030669379802778785,0.02869287332287644,0.9549380856404603,0.0014955788411813126,0.0435663355183583
plus,8,256.0,78,20340792,-0.1508774306104906,-0.12054351305167174,0.030333917558818868,0.9813137770822459,0.006631788091368431,0.012054434826385742,0.9873364169357383,0.004993149001793801,0.007670434062468075
plus,8,1024.0,78,20340792,-0.15096802015178984,-0.12030080415295455,0.03066721599883529,0.9951072154948833,0.0014751280828594518,0.003417656422257217,0.9964538133120425,0.0011936431297187296,0.0023525435582387737
plus,8,4096.0,78,20340792,-0.150857146275836,-0.1201518159363985,0.030705330339437495,0.998432618858488,0.0004067435683331476,0.0011606375731788526,0.9983743622024831,0.00034948406272979543,0.0012761537347873119
plus,8,0.0,79,20340793,-0.3515321663649507,0.061468504138696506,0.4130006705036472,0.7251965036886421,0.05794832834677683,0.21685516796458107,0.5079336569740919,0.28380286687217726,0.20826347615373086
plus,8,1.0,79,20340793,-0.30413321133457955,0.13224411928989438,0.4363773306244739,0.5532596421431376,0.1830943173648128,0.2636460404920496,0.6452485165181179,0.04209617940018226,0.31265530408169984
plus,8,4.0,79,20340793,-0.2417495964506789,-0.017023661473480774,0.22472593497719812,0.6652532430955065,0.13705291819200072,0.1976938387124928,0.7347329101209535,0.031592479603219085,0.23367461027582734
plus,8,16.0,79,20340793,-0.17756057574713174,-0.07763896015382443,0.09992161559330731,0.8326165208055444,0.06832867301666441,0.09905480617779122,0.8679179077228796,0.015836929907774317,0.11624516236934605
plus,8,64.0,79,20340793,-0.15900809614719233,-0.11735165555920343,0.0416564405879889,0.9437748491138911,0.02273726456812175,0.03348788631798704,0.956017333981134,0.005333230110811134,0.03864943590805508
plus,8,256.0,79,20340793,-0.15225022293457482,-0.12018456749761114,0.032065655436963686,0.9839702517213998,0.006280221122250958,0.00974952715634929,0.9876838490422041,0.0015137029119154323,0.010802448045880668
plus,8,1024.0,79,20340793,-0.1511149885404412,-0.12027488642383946,0.030840102116601736,0.9942814996502349,0.0030457862131532793,0.0026727141366116192,0.9968344984250224,0.0005204358493173612,0.0026450657256601355
plus,8,4096.0,79,20340793,-0.15088939759133155,-0.12020984902031734,0.03067954857101421,0.9978611430359307,0.0008548614841987299,0.0012839954798707783,0.998910979017293,0.0002457158132637936,0.000843305169443403
plus,8,0.0,80,20340794,-0.3136509113312374,0.15373243204247009,0.46738334337370746,0.47417131165373616,0.06111923949704105,0.4647094488492228,0.5095257137280146,0.07893591237684486,0.41153837389514064
plus,8,1.0,80,20340794,-0.26685488366238874,0.07221492421147394,0.33906980787386265,0.6243337876261456,0.0211703761252467,0.3544958362486078,0.6179194325433197,0.13247396448911175,0.24960660296756845
plus,8,4.0,80,20340794,-0.22867767801218625,-0.03833575168247825,0.190341926329708,0.7228714526312987,0.01579404267029388,0.2613345046984074,0.7137219340763913,0.09910072264436316,0.18717734327924565
plus,8,16.0,80,20340794,-0.17221228547737927,-0.08760198424716835,0.08461030123021092,0.8582348355666741,0.03487398109696794,0.10689118333635789,0.7740017289852603,0.12550346346307303,0.1004948075516666
plus,8,64.0,80,20340794,-0.1518526236802146,-0.11614504641453331,0.03570757726568129,0.9566600701595654,0.010017304097395034,0.03332262574303954,0.9262099840026791,0.040592550277446016,0.03319746571987474
plus,8,256.0,80,20340794,-0.15166566334908227,-0.1203906553692776,0.031275007979804675,0.9834273955289367,0.0020282002937559536,0.014544404177307402,0.9815489313784416,0.01279824521809269,0.005652823403465919
plus,8,1024.0,80,20340794,-0.15107949759901249,-0.12027998667661512,0.03079951092239737,0.9952682193312129,0.0005573911637260114,0.0041743895050611116,0.9952518124537627,0.002812798951335192,0.0019353885949021405
plus,8,4096.0,80,20340794,-0.15087752927939607,-0.1201979960936604,0.030679533185735672,0.9982543185133235,0.0003341661671420524,0.0014115153195345298,0.9986231950625052,0.0005270266311412835,0.0008497783063534192
plus,8,0.0,81,20340795,-0.38350397127149877,0.16458085343236575,0.5480848247038645,0.513018633802314,0.09809105397642784,0.3888903122212582,0.2172487626144006,0.32792289417534376,0.4548283432102556
plus,8,1.0,81,20340795,-0.2558093751310819,0.027289856152467463,0.28309923128354936,0.5207242252751614,2.79034228011851e-5,0.4792478713020374,0.5090986469051567,0.3014065515309772,0.18949480156386603
plus,8,4.0,81,20340795,-0.24965541666832675,-0.022627789872542114,0.22702762679578464,0.6430932937751433,8.37102684035553e-5,0.3568229959564531,0.6327737109294889,0.2253283925842302,0.14189789648628096
plus,8,16.0,81,20340795,-0.22662021313805958,-0.08689375746601655,0.13972645567204303,0.8236331372581166,0.00016742053680711064,0.17619944220507638,0.8170797943725358,0.11198876244136068,0.07093144318610373
plus,8,64.0,81,20340795,-0.15239049440672917,-0.11126628953851891,0.04112420486821025,0.9420109729390468,0.00022322738240948084,0.05776579967854372,0.939151965339479,0.03694368256543218,0.023904352095088868
plus,8,256.0,81,20340795,-0.15131084389488222,-0.12158362545156653,0.02972721844331569,0.9840208263739989,0.00024352078081034273,0.015735652845190722,0.9832479621878094,0.009809575963559077,0.006942461848631497
plus,8,1024.0,81,20340795,-0.15080828955786152,-0.12066696965224183,0.03014131990561969,0.996191168999979,0.002470343801914733,0.0013384871981061855,0.9981785121939566,0.000837163779724761,0.0009843240263186384
plus,8,4096.0,81,20340795,-0.15084604732858067,-0.12024629972424287,0.0305997476043378,0.9983205182308653,0.0006432991966010477,0.0010361825725335185,0.9989896865799819,0.00021191023862642352,0.000798403181391843
plus,8,0.0,82,20340796,-0.4571554630508128,0.16055607042911943,0.6177115334799322,0.4293806049491229,0.14692172290320438,0.42369767214767273,0.75,0.125,0.125
plus,8,1.0,82,20340796,-0.33336202715561053,0.0862643708965907,0.41962639805220125,0.6211996999666498,0.22457935244482835,0.15422094758852184,0.7008116672024399,0.033398200655832405,0.2657901321417277
plus,8,4.0,82,20340796,-0.29005573252000993,-0.03606554861244087,0.25399018390756906,0.7169808002894339,0.1676793088378011,0.11533989087276497,0.7773263142217841,0.024977437776574445,0.1976962480016414
plus,8,16.0,82,20340796,-0.19950392884370977,-0.08740625091952155,0.11209767792418822,0.8591981917804892,0.08318740635182387,0.05761440186768696,0.8901147962861553,0.012438926185074625,0.09744627752877005
plus,8,64.0,82,20340796,-0.1480561483968036,-0.11531593801338823,0.03274021038341536,0.9439619404287138,0.027099877894139722,0.028938181677146377,0.9651118139523689,0.0026262825028924627,0.03226190354473864
plus,8,256.0,82,20340796,-0.1505155163663873,-0.1213317744124233,0.029183741953964004,0.9845679512113188,0.007114085825980281,0.008317962962700997,0.9904587065547509,0.000750512987558417,0.008790780457690734
plus,8,1024.0,82,20340796,-0.15086842612846424,-0.12039254896789513,0.030475877160569112,0.9946934173294616,0.002764507137482215,0.0025420755330563052,0.9972291571665746,0.00020406829636000358,0.002566774537065493
plus,8,4096.0,82,20340796,-0.15084560934916358,-0.12019853039345438,0.0306470789557092,0.9983699820824711,0.00046336423807964407,0.0011666536794491368,0.9987883006313223,0.00018694043280792974,0.001024758935869776
plus,8,0.0,83,20340797,-0.36543535353952367,0.049176301206732796,0.41461165474625644,0.5791266210083911,0.23002311507523346,0.1908502639163755,0.5667901657711182,0.09916678139069968,0.33404305283818214
plus,8,1.0,83,20340797,-0.3352725536758819,0.04653907048938778,0.38181162416526965,0.6046797400892432,0.21798344110586693,0.17733681880488977,0.5187206755470792,0.012748676715199437,0.4685306477377213
plus,8,4.0,83,20340797,-0.2698518389565774,-0.008739193332456562,0.26111264562412084,0.7079518090221704,0.15948306457421932,0.13256512640361026,0.6398370293926746,0.009581852589481963,0.3505811180178435
plus,8,16.0,83,20340797,-0.1829610978818878,-0.07675300042895325,0.10620809745293455,0.842036498806528,0.10904717751810634,0.048916323675365685,0.8627639806904285,0.0047064098508177304,0.1325296094587538
plus,8,64.0,83,20340797,-0.15128070085961556,-0.11094801880958738,0.040332682050028185,0.9501203857665901,0.03344595362344358,0.016433660609966316,0.9542993583036501,0.0016230567584922728,0.04407758493785767
plus,8,256.0,83,20340797,-0.15126654613045315,-0.12029057208305943,0.030975974047393717,0.9878313974387538,0.007364581917359787,0.004804020643886519,0.987215310221072,0.0005018374521921064,0.01228285232673592
plus,8,1024.0,83,20340797,-0.15099713793807668,-0.12016346278035824,0.03083367515771844,0.9966454379877104,0.0015421783975886195,0.0018123836147010497,0.9962225757259787,0.000188939041131595,0.003588485232889828
plus,8,4096.0,83,20340797,-0.15086166323603944,-0.12019947321704136,0.030662190018998087,0.9984360022836306,0.0005791539157676501,0.0009848438006016768,0.9988596690037971,0.00013207438415643334,0.0010082566120463814
plus,8,0.0,84,20340798,-0.33616449004822047,0.16595464264728862,0.5021191326955091,0.3138014066196235,0.19507541161326866,0.4911231817671078,0.48915993238867606,0.060022580761255634,0.4508174868500683
plus,8,1.0,84,20340798,-0.33652697457431846,0.06640474710584385,0.40293172168016234,0.5540593705801254,0.3132835127742209,0.13265711664565366,0.6315047110982481,0.012414792581631378,0.3560804963201206
plus,8,4.0,84,20340798,-0.3000657464932627,0.010857541865039497,0.3109232883583022,0.672598810751642,0.228719953553741,0.09868123569461706,0.7244250560560511,0.009331439489305917,0.2662435044546429
plus,8,16.0,84,20340798,-0.1834201859040707,-0.06580245915549049,0.1176177267485802,0.8442317951418631,0.11128013919839201,0.044488065659744856,0.862430398292656,0.004772986599406551,0.13279661510793744
plus,8,64.0,84,20340798,-0.15497181300115806,-0.1095231718385486,0.045448641162609466,0.9521267717692239,0.032882818642126305,0.014990409588649818,0.9541881641710592,0.00164524900802188,0.04416658682091888
plus,8,256.0,84,20340798,-0.15174827276835712,-0.11853080849069003,0.033217464277667086,0.9871859004136636,0.0076417986429627716,0.005172300943373768,0.9846698210333005,7.891414528925496e-5,0.015251264821410267
plus,8,1024.0,84,20340798,-0.15102648764593793,-0.11992213497149447,0.03110435267444346,0.9964595340199863,0.001591592166828909,0.0019488738131846325,0.9955714040732927,8.07493579704004e-5,0.004347846568736753
plus,8,4096.0,84,20340798,-0.15086005411716558,-0.12014964476322162,0.03071040935394395,0.9986121999092799,0.0004131368939254251,0.0009746631967948625,0.9986092934325148,0.0002336776985867336,0.001157028868898343
plus,8,0.0,85,20340799,-0.435797602745161,0.10036144050344936,0.5361590432486103,0.46082147571856086,0.18099160877708298,0.35818691550435616,0.5747606949018513,0.0975108282799058,0.32772847681824285
plus,8,1.0,85,20340799,-0.2970591612444711,0.06194526878578191,0.35900443003025306,0.6738972227037082,0.022300312759433668,0.3038024645368581,0.6289754194840921,0.1713192612330866,0.19970531928282131
plus,8,4.0,85,20340799,-0.22359608216335325,-0.013783540544252602,0.20981254161910065,0.7590139290806832,0.01662662536922643,0.22435944555009033,0.7226812903636904,0.12776292486081228,0.14955578477549739
plus,8,16.0,85,20340799,-0.20092090984891878,-0.060198550952003715,0.14072235889691506,0.8825913938732618,0.00828208110280445,0.10912652502393383,0.8620335840896364,0.0632060285796517,0.07476038733071196
plus,8,64.0,85,20340799,-0.15643898654021277,-0.11019860189224553,0.04624038464796723,0.9622773092253144,0.0028293169162460705,0.034893373858439415,0.9541365619118459,0.020682771278195858,0.02518066680995828
plus,8,256.0,85,20340799,-0.15186098042281734,-0.12150305974558406,0.03035792067723328,0.9898360592051342,0.0009058914948946211,0.00925804929997129,0.9874330695048463,0.005374781976130991,0.007192148519022863
plus,8,1024.0,85,20340799,-0.15092565331295618,-0.12043397972717358,0.0304916735857826,0.9981673998180577,0.0008007488327098585,0.001031851349232585,0.9960881574153904,0.002004625135812081,0.0019072174487975203
plus,8,4096.0,85,20340799,-0.15086592597057763,-0.12019066945103074,0.03067525651954689,0.998546062515407,0.0003407251052247922,0.001113212379368131,0.9984825731274228,0.0005119479343759869,0.0010054789382012458
plus,8,0.0,86,20340800,-0.444475240593162,0.1638174928922267,0.6082927334853887,0.4462036429673342,0.13027585047703694,0.42352050655562884,0.46687245049702303,0.060789603985421464,0.4723379455175555
plus,8,1.0,86,20340800,-0.3531213672218188,0.06231924573017798,0.4154406129519968,0.5636974810534187,0.07463177773565421,0.36167074121092707,0.641511589967444,0.18996697303906837,0.16852143699348757
plus,8,4.0,86,20340800,-0.27636969679436246,-0.02917185183638178,0.2471978449579807,0.7390590748445692,0.025409720198925928,0.2355312049565049,0.6782339355703477,0.16469392297575075,0.1570721414539015
plus,8,16.0,86,20340800,-0.1774380451991815,-0.06647246017645367,0.11096558502272783,0.8706755308392995,0.012830425502068296,0.11649404365863207,0.839809906692965,0.08167152763712093,0.07851856566991401
plus,8,64.0,86,20340800,-0.15341578644831447,-0.11767803069665486,0.035737755751659606,0.9571063377703156,0.004444229037496544,0.03844943319218789,0.9467286694462886,0.0268379376306856,0.026433392923025628
plus,8,256.0,86,20340800,-0.15156312062922483,-0.12101663153713924,0.0305464890920856,0.9880703302132211,0.003103895425303355,0.008825774361475447,0.9924585127183787,0.00537478197613099,0.002166705305490335
plus,8,1024.0,86,20340800,-0.1509793524828562,-0.12025190854536383,0.030727443937492382,0.9970075694200918,0.0007865593902211985,0.002205871189687119,0.9957781553876962,0.002339899602702547,0.0018819450096012168
plus,8,4096.0,86,20340800,-0.15086994523712058,-0.12017056196466926,0.030699383272451322,0.9984697081745002,0.0003299733333094417,0.0012003184921904639,0.9984775927435083,0.0005340206776533462,0.0009883865788383604
plus,8,0.0,87,20340801,-0.34734783303213146,0.06870841734334923,0.41605625037548066,0.6133323971750475,0.09007593808050901,0.29659166474444354,0.5288536384924372,0.1958132356595936,0.27533312584796926
plus,8,1.0,87,20340801,-0.28300440352197753,0.13113882303893515,0.4141432265609127,0.6540941358909718,0.21182753957273312,0.13407832453629517,0.5880100655753111,0.014796270173441622,0.3971936642512472
plus,8,4.0,87,20340801,-0.2670947085475838,0.014110494034091599,0.2812052025816754,0.5475033305192009,0.34535557078582024,0.10714109869497901,0.855587311993688,2.712673744318139e-5,0.1443855612688689
plus,8,16.0,87,20340801,-0.18880376414654926,-0.06417220629976798,0.12463155784678127,0.7794585308056365,0.16776477180125426,0.05277669739310921,0.9289275428554,5.425347488636278e-5,0.07101820366971358
plus,8,64.0,87,20340801,-0.15886556630543994,-0.10821597424388191,0.05064959206155803,0.964671364787541,0.010086907936547507,0.025241727275911674,0.9361578189484044,0.026748576338704765,0.03709360471289081
plus,8,256.0,87,20340801,-0.15231433172841857,-0.12072434461995343,0.03158998710846514,0.9908622239312853,0.002360316118435437,0.006777459950279277,0.9826295665950373,0.007026973275512102,0.010343460129450716
plus,8,1024.0,87,20340801,-0.15108511168076605,-0.12037702281068066,0.030708088870085387,0.9973704007789633,0.0005070311103427609,0.0021225681106938395,0.9956389095099487,0.002014684203291468,0.0023464062867598213
plus,8,4096.0,87,20340801,-0.15089026507583594,-0.12018001366279776,0.03071025141303818,0.9984384155556223,0.00028902049030610704,0.0012725639540716394,0.998427118922511,0.00046771510653871297,0.001105165970950241
plus,8,0.0,88,20340802,-0.35359387390026725,0.1392822480462761,0.49287612194654334,0.5680955826160058,0.08333333333333333,0.34857108405066084,0.36450889448037904,0.3748737416029095,0.2606173639167115
plus,8,1.0,88,20340802,-0.34893809919250124,0.07443262309224483,0.42337072228474604,0.68803989293133,0.21875016968724403,0.09320993738142586,0.5858746747901411,0.05763180316647073,0.3564935220433881
